time, name, version, hash_source, binaries, binaries_size
20100101152753,whois,5.0.0,18d74a07d711262b75f04a1c319bc833,"whois",65022
20100101152753,iso-codes,3.12-1,8f58bd869eade9eda9675b7dc7255bf2,"iso-codes",2765686
20100101152753,man-db,2.5.6-4,69585b19c5600a863f1a0d7b7f283975,"man-db",1477142
20100101152753,pciutils,1:3.1.4-4,63567627e6a73b6c8c29d08d3f5e640c,"pciutils libpci-dev libpci3 pciutils-udeb",381488
20100101152753,tasksel,2.80,9cb01f5c0b54265f9700926cf0599921,"tasksel tasksel-data",182304
20100101152753,acpid,1:2.0.0-1,c9df18824dbf5614a2776bcfb5252343,"acpid kacpimon",76012
20100101152753,libxml2,2.7.6.dfsg-1,6cf87a92f1909a2bf5882ec4fcdc330f,"libxml2 libxml2-utils libxml2-dev libxml2-dbg libxml2-doc python-libxml2",4538592
20100101152753,psmisc,22.8-1,32c493bb484ce605a1cabba1aa084bca,"psmisc",92516
20100101152753,bzip2,1.0.5-3,3c15a0c8d1d3ee1c46a1634d00617b1a,"libbz2-1.0 libbz2-dev bzip2 lib64bz2-1.0 lib64bz2-dev lib32bz2-1.0 lib32bz2-dev bzip2-doc",525210
20100101152753,bsdmainutils,8.0.3,dd7e49d85b189a8e73d4e63f3f7d025a,"bsdmainutils",198370
20100101152753,dpkg,1.15.5.4,3bb8aff494cc03a5c2ff8c7cd85eb776,"dpkg dpkg-dev dselect",3768128
20100101152753,octave-gsl,1.0.8-1,9f45ab71dc77b57646d6bfab5984cccd,"octave-gsl",339684
20100101152753,zlib,1:1.2.3.3.dfsg-15,39ae1c6fbdd3b98d4fa9af25206202c5,"zlib1g zlib1g-dev zlib1g-dbg zlib-bin zlib1g-udeb lib64z1 lib64z1-dev lib32z1 lib32z1-dev libn32z1 libn32z1-dev",598698
20100101152753,e2fsprogs,1.41.9-1,52f60a9e19a02f142f5546f1b5681927,"e2fsck-static libcomerr2 comerr-dev libss2 ss-dev e2fsprogs-udeb e2fslibs e2fslibs-dev e2fsprogs e2fsprogs-dbg e2fslibs-dbg libcomerr2-dbg libss2-dbg",2336724
20100101152753,dmidecode,2.9-1.1,1f804692168178c19a8ec86d147fbc77,"dmidecode dmidecode-udeb",59372
20100101152753,gzip,1.3.12-8,b5bac2d21840ae077e0217bc5e4845b1,"gzip gzip-win32",175668
20100101152753,perl,5.10.1-8,b9b2fdb957f50ada62d73f43ee75d044,"perl-base libcgi-fast-perl perl-doc perl-modules perl-debug perl-suid libperl5.10 libperl-dev perl",24930238
20100101152753,nano,2.2.0-1,b34ea8fac9563b0485f39a065b5893bf,"nano nano-tiny nano-udeb",613908
20100101152753,tzdata,2009s-1,10b8bc23e6a8b3beb469a0fae1b565f5,"tzdata tzdata-java",915154
20100101152753,hostname,3.01,866c4250583960bf730fb7a8815dbb03,"hostname",14194
20100101152753,file,5.03-5,d05f08a53e5c2f51f8ee6a4758c0cc53,"file libmagic1 libmagic-dev python-magic python-magic-dbg",618118
20100101152753,base-files,5.0.0,d798fc8b39209b460f91306465a007d3,"base-files",70282
20100101212326,nano,2.2.1-1,12eb7808ab1b8df4d20e87df22c38143,"nano nano-tiny nano-udeb",611180
20100101212326,dpkg,1.15.5.5,c2217f37c5534bb6c2f8a400de409cfe,"dpkg dpkg-dev dselect",3771158
20100108041808,tzdata,2009u-1,8888e9b1844ad7c72da8f2f48681254b,"tzdata tzdata-java",917368
20100109033421,bsdmainutils,8.0.5,62e025ce02bd656ee925809b0d0cf648,"bsdmainutils",199606
20100112034039,iso-codes,3.12.1-1,96cc043b2e1e75d49c23118d3b7f9826,"iso-codes",2777854
20100126121531,pciutils,1:3.1.4-5,63567627e6a73b6c8c29d08d3f5e640c,"pciutils libpci-dev libpci3 pciutils-udeb",383140
20100128042301,perl,5.10.1-9,b9b2fdb957f50ada62d73f43ee75d044,"perl-base libcgi-fast-perl perl-doc perl-modules perl-debug perl-suid libperl5.10 libperl-dev perl",24657996
20100129034115,tzdata,2010a-1,237d759b19fd0cbbdd7a2bb4c9a1dfa8,"tzdata tzdata-java",917596
20100131033343,nano,2.2.2-1,3bd2bc505c0f437aa0452b8db5b2d1fe,"nano nano-tiny nano-udeb",615238
20100222094152,childsplay-alphabet-sounds-sl,0.8.3-2,9d6af52c63ad937fcf1fc3fff6ed0655,"childsplay-alphabet-sounds-sl",341008
20100222094152,bzip2,1.0.5-4,3c15a0c8d1d3ee1c46a1634d00617b1a,"libbz2-1.0 libbz2-dev bzip2 lib64bz2-1.0 lib64bz2-dev lib32bz2-1.0 lib32bz2-dev bzip2-doc",528752
20100222094152,netbase,4.40,19ccb2b46103a18c10e463b9286cb66a,"netbase",19900
20100222094152,perl,5.10.1-11,5cb6ab2df4b5ff0c446a650ebd78e7e2,"perl-base libcgi-fast-perl perl-doc perl-modules perl-debug perl-suid libperl5.10 libperl-dev perl",24673038
20100222094152,net-tools,1.60-23,ecaf37acb5b5daff4bdda77785fd916d,"net-tools",336950
20100222094152,liblocale-gettext-perl,1.05-6,f3d3f474a1458f37174c410dfef61a46,"liblocale-gettext-perl",21638
20100222094152,libselinux,2.0.89-4,394c80bd5103b6c601ad3af74df3242b,"selinux-utils libselinux1 libselinux1-dev libselinux-ruby1.8 python-selinux",907950
20100222094152,libsepol,2.0.40-2,ae1025aea0dd7e2914b7a295753e98a1,"sepol-utils libsepol1 libsepol1-dev",740142
20100222094152,e2fsprogs,1.41.10-1,f9c7bb5c036a119453ce02fa871038da,"e2fsck-static libcomerr2 comerr-dev libss2 ss-dev e2fsprogs-udeb e2fslibs e2fslibs-dev e2fsprogs e2fsprogs-dbg e2fslibs-dbg libcomerr2-dbg libss2-dbg",2936738
20100222094152,man-db,2.5.6-5,69585b19c5600a863f1a0d7b7f283975,"man-db",1491826
20100222094152,dictionaries-common,1.4.0,b49c6c4b0af11e17ef8f7510053e2e01,"dictionaries-common dictionaries-common-dev",418432
20100222094152,debianutils,3.2.2,1f53745f649f6428159f0bcc9263a8b1,"debianutils",49128
20100222094152,debian-archive-keyring,2009.01.31,5365c07ddcf639544933552e31a571ee,"debian-archive-keyring debian-archive-keyring-udeb",12798
20100222094152,libxml2,2.7.6.dfsg-2,6cf87a92f1909a2bf5882ec4fcdc330f,"libxml2 libxml2-utils libxml2-dev libxml2-dbg libxml2-doc python-libxml2",4515140
20100222094152,file,5.04-1,accade81ff1cc774904b47c72c8aeea0,"file libmagic1 libmagic-dev python-magic python-magic-dbg",624780
20100222094152,octave-gsl,1.0.8-2,9f45ab71dc77b57646d6bfab5984cccd,"octave-gsl",324840
20100222094152,adduser,3.112,724b882b8774cb2bf2aadb9316d1a7e0,"adduser",156542
20100222094152,base-passwd,3.5.22,47f22ab6b572d0133409ff6ad1fab402,"base-passwd",41874
20100222094152,debconf,1.5.28,e18924ef1291e95d065d0e98cc3bf57c,"debconf debconf-i18n debconf-english debconf-doc debconf-utils",607090
20100222094152,aptitude,0.4.11.11-1,f165f08357bf23e646d6fa51e43a9b9b,"aptitude aptitude-dbg aptitude-doc-cs aptitude-doc-en aptitude-doc-fi aptitude-doc-fr aptitude-doc-ja",10840776
20100222094152,attr,1:2.4.44-1,d132c119831c27350e10b9f885711adc,"attr libattr1-dev libattr1",95134
20100222094152,liblinux-usermod-perl,0.69-1,6aa3e4d4ced19244eab4eb3ddbc19f69,"liblinux-usermod-perl",13736
20100222094152,discover-data,2.2009.12.19,a0631bce05f7da9aacc9520c50be1857,"discover-data discover1-data",406902
20100222094152,bash-completion,1:1.1-3,593d3edcf287b9e9d735049bd4d3f229,"bash-completion",127078
20100222094152,libcap2,1:2.17-2,fa8c3841ce491b379de316a195e65da2,"libcap2-bin libcap2 libcap-dev",50140
20100222094152,libdata-stag-perl,0.11-2,6bfa3cf196b69180d04602e956f8b626,"libdata-stag-perl",509314
20100222094152,os-prober,1.35,599fe866ab6522905771cd20d440d810,"os-prober-udeb os-prober",21924
20100222094152,findutils,4.4.2-1,351cc4adb07d54877fa15f75fb77d39f,"findutils locate",880070
20100222094152,globus-ftp-control,2.10-6,bf88563f45401678a72c12a1bba66437,"libglobus-ftp-control1 libglobus-ftp-control-dev libglobus-ftp-control-doc",464178
20100222094152,gvfs,1.4.3-1,0821c649398b9f0e01e255e9b416fee8,"gvfs gvfs-fuse gvfs-backends gvfs-bin gvfs-dbg",2864674
20100222094152,gzip,1.3.12-9,b5bac2d21840ae077e0217bc5e4845b1,"gzip gzip-win32",176338
20100222094152,hostname,3.03,4f7532dfd23d72a4409f305553b27d47,"hostname",15416
20100222094152,eject,2.1.5+deb1+cvs20081104-7,20c77cab9012d3961243e39b3af87562,"eject eject-udeb",54272
20100222094152,zlib,1:1.2.3.4.dfsg-3,3282b13b7b2945d067085a95bba75b11,"zlib1g zlib1g-dev zlib1g-dbg zlib-bin zlib1g-udeb lib64z1 lib64z1-dev lib32z1 lib32z1-dev libn32z1 libn32z1-dev",634944
20100222094152,logrotate,3.7.8-4,b3589bea6d8d5afc8a84134fddaae973,"logrotate",44212
20100222094152,xml-core,0.13,65eef29f36b1b490e86fa53184f591ea,"xml-core",23354
20100222094152,xfce4-taskmanager,0.4.1-1,b31697ef328d0391d83eb1e0d52dbfa0,"xfce4-taskmanager",34758
20100222094152,ucf,3.0025,bb844bb61007d275f0f4c7d196ef674d,"ucf",65960
20100222094152,lsb,3.2-23,41ec4ba437e93af2cb5a9be36272456c,"lsb-core lsb-graphics lsb-cxx lsb-desktop lsb-qt4 lsb-languages lsb-multimedia lsb-printing lsb lsb-base lsb-release",199222
20100222094152,grep,2.5.4-4,92258031d98d4f12dfc6a6d24057e672,"grep",316526
20100222094152,bsdmainutils,8.0.6,d6184ba03aad280c8ba86b212b1baf8e,"bsdmainutils",199426
20100222094152,ply,3.3-1,4a7f837f71a7c1ea6b5b0c57272909c7,"python-ply python-ply-doc",160134
20100222094152,manpages,3.23-1,4d0263bded9ad02a123ce11114ef76ac,"manpages manpages-dev",2278574
20100222094152,mawk,1.3.3-15,ad46743641924e1234b2bfba92641085,"mawk",90102
20100222094152,mime-support,3.48-1,d6e5d715e331147352c50c158dbdec6d,"mime-support",34246
20100222094152,sed,4.2.1-6,878be9615d1bd278868576a562a35aba,"sed",251028
20100222094152,qdacco,0.8-3,749eecbfb7bf2b07638aefc15af60532,"qdacco libqdaccolib-dev libqdaccolib0.7",184142
20100222094152,psmisc,22.10-1,e881383e7f399121cd0ce744f97d91a5,"psmisc",93274
20100222094152,busybox,1:1.14.2-2,610e86bc76db55a193c83d9a3bbcfaa1,"busybox busybox-static busybox-udeb",1308524
20100222094152,util-linux,2.16.2-0,7fdefce7904d2d4b4a1e16735b733f2f,"util-linux util-linux-locales mount bsdutils fdisk-udeb cfdisk-udeb libblkid1 libblkid1-udeb libblkid-dev libuuid1 uuid-runtime libuuid1-udeb uuid-dev util-linux-udeb",2728518
20100222094152,bc,1.06.95-2,24d0831812d8262b6cac8316b0bac483,"bc dc",180408
20100222094152,whois,5.0.1,bf3d9675e754419ed964360397689c83,"whois",65010
20100222094152,cron,3.0pl1-106,4c64aece846f8483daf440f8e3dd210f,"cron",87848
20100222094152,cpio,2.10-1,351ab3d38d8949913e478cc23b9d6ad4,"cpio cpio-win32",321948
20100222094152,less,436-1,817bf051953ad2dea825a1cdf460caa4,"less",126970
20100222094152,cal,3.5-7,c1ba9114036c2acdbad24087c2aa068f,"ccal",27172
20100222094152,tar,1.22-2,1017b3187890122bd7fc0c200744ea4c,"tar",880756
20100222094152,sysvinit,2.87dsf-8,0c1066b3c46e70e964d0bfe50bbd4f8c,"sysvinit sysvinit-utils sysv-rc initscripts",340114
20100222094152,systraq,0.0.20081217-1,d7776e174cbb84d9e6dc1b587f92441b,"systraq",384914
20100222094152,sshfs-fuse,2.2-1,26e9206eb5169e87e6f95f54bc005a4f,"sshfs sshfs-dbg",100586
20100222094152,slice,1.3.8-9,ee2e552871c53c4c8cd8c81080883146,"slice",24206
20100222094152,pciutils,1:3.1.6-1,d1af1c433f3078c01e8d9b522bc6c169,"pciutils libpci-dev libpci3 pciutils-udeb",385984
20100222094152,initramfs-tools,0.93.4,06415435a4ba85713ea50b34e212d73c,"initramfs-tools",78128
20100222094152,ifupdown,0.6.9,ab9d546cda478efa88203882ea46dc3b,"ifupdown",49234
20100222094152,dpkg,1.15.5.6,4dcb0de9af234d16a62272bcc61b8873,"dpkg dpkg-dev dselect",3778190
20100222094152,dmidecode,2.9-1.2,1f804692168178c19a8ec86d147fbc77,"dmidecode dmidecode-udeb",59918
20100222094152,ca-certificates,20090814,307052c985bec7f9a00eb84293eef779,"ca-certificates",152560
20100222094152,tasksel,2.81,4646e3cc844ec2465a198686a36c1287,"tasksel tasksel-data",186318
20100222094152,tzdata,2010b-1,6e6125a6a5dcd874952d53422b5265c3,"tzdata tzdata-java",915130
20100222094152,base-files,5.1,eeed5a6dbc3ca75ab3f708eeebc10939,"base-files",61420
20100222094152,iso-codes,3.13-1,0e40250ca4a5a2f9559cca0c44909e1b,"iso-codes",2811778
20100222094152,aolserver4-nsxml,1.5-2,fa7f2be95332db7c9d66acb6fcb35eff,"aolserver4-nsxml",5244
20100222094152,insserv,1.12.0-14,1325bd2b728ba99f2a9aef144f31d7cb,"insserv",68734
20100222094152,pmailq,0.3-1,484a64f95f88acf135d59603d7ab7213,"pmailq",8332
20100222094152,popularity-contest,1.48,551bfe246640b0847d61621d9a94c0d5,"popularity-contest",62144
20100222094152,acpi,1.4-2,ea2a285957a36bad2ec099413bd330a5,"acpi",16120
20100222094152,acpid,1:2.0.1-2,ec1bb98b7a629f86648f6e0ded3736f5,"acpid kacpimon",77590
20100222094152,pcre3,7.8-3,32fd7c7863b871d408d730e6ffa4aa71,"libpcre3 libpcre3-udeb libpcrecpp0 libpcre3-dev libpcre3-dbg pcregrep",998188
20100222094152,installation-report,2.39,b5fe7b67f2c50e4d5c3eb552a81e65aa,"save-logs installation-report",17028
20100222094152,nano,2.2.3-1,573115d35c527b0c21ec3bcf4a150d45,"nano nano-tiny nano-udeb",614604
20100222094152,libxml-rsslite-perl,0.11-3,96940cdc3c85958a0825c44245750bd6,"libxml-rsslite-perl",12534
20100222094152,iptables,1.4.6-2,b52a86235f2ba7a7dd091be16ceac953,"iptables iptables-dev",416160
20100222094152,exuberant-ctags,1:5.8-1,c00f82ecdcc357434731913e5b48630d,"exuberant-ctags",143834
20100222094152,diffutils,1:2.8.1-18,592a2dda89acb751df6f35601ccbb4ab,"diffutils diff",198472
20100226043803,acpid,1:2.0.2-1,02eddc52bbd95602ac1f25de56067af1,"acpid kacpimon",79144
20100227044651,bsdmainutils,8.0.8,97f1ebae11cbdf7d5fc740a81c44644f,"bsdmainutils",203630
20100227044651,diffutils,1:2.9-2,ba5d5a7e3eb07c54ba61c343a7abc46f,"diffutils diff",337560
20100227044651,man-db,2.5.7-1,173409d7156c993227ba8f80a11a60a8,"man-db",1493436
20100301043504,sysvinit,2.87dsf-8.1,0c1066b3c46e70e964d0bfe50bbd4f8c,"sysvinit sysvinit-utils sysv-rc initscripts",343206
20100305035959,dictionaries-common,1.5.1,a6d49d299764529a820397e5352c2dc1,"dictionaries-common dictionaries-common-dev",424152
20100309162855,pciutils,1:3.1.7-1,6c5b19cc1f7fa5594aa38ff93b32ff78,"pciutils libpci-dev libpci3 pciutils-udeb",386400
20100312040900,iso-codes,3.14-1,16589b59943239ceef5fda34f873a024,"iso-codes",2821250
20100313215444,cpio,2.11-1,a52e7fccaec21eef73bf2f473bcb3019,"cpio cpio-win32",345760
20100315035008,tzdata,2010e-1,71a8c0d79af8184ca13808f6c2ee82e0,"tzdata tzdata-java",915488
20100319040751,pciutils,1:3.1.7-2,8021da2fa3d9d0189116c131afe776bb,"pciutils libpci-dev libpci3 pciutils-udeb",386794
20100404050037,debconf,1.5.30,c67d980a5eb829e5026d35da1a0cabfc,"debconf debconf-i18n debconf-english debconf-doc debconf-utils",618064
20100404050037,tzdata,2010f-2,92e13353acb41a994dfac02f601609c3,"tzdata tzdata-java",915882
20100404050037,libxml2,2.7.7.dfsg-1,b1bc5a12294ab660436e4ce5d7090096,"libxml2 libxml2-utils libxml2-dev libxml2-dbg libxml2-doc python-libxml2",4450286
20100408231117,cron,3.0pl1-108,4c64aece846f8483daf440f8e3dd210f,"cron",88132
20100420035208,grep,2.6.3-2,d8e1be9b91ba84166bde40a5dc7d932d,"grep",308122
20100424042035,libxml2,2.7.7.dfsg-2,b1bc5a12294ab660436e4ce5d7090096,"libxml2 libxml2-utils libxml2-dev libxml2-dbg libxml2-doc python-libxml2",4452536
20100424042035,libselinux,2.0.94-1,510543cde9945d01a6c6160436090ca4,"selinux-utils libselinux1 libselinux1-dev libselinux-ruby1.8 python-selinux",921108
20100424042035,logrotate,3.7.8-5,75a7b6a932b94382b846b390d9d4e086,"logrotate",44750
20100424042035,aptitude,0.6.1.5-3,f1e89756de668414bf272bbd01a9191e,"aptitude aptitude-gtk aptitude-dbg aptitude-doc-cs aptitude-doc-en aptitude-doc-es aptitude-doc-fi aptitude-doc-fr aptitude-doc-ja",27288150
20100424042035,base-files,5.3,c273d9b513b1b74345d8e52f103facd7,"base-files",67754
20100424042035,bsdmainutils,8.0.10,171f0234c2b5aa40982f44c6c62e8a35,"bsdmainutils",204322
20100424042035,cpio,2.11-2,a1b87ee464d5542105221695dac4bf31,"cpio cpio-win32",345898
20100424042035,iso-codes,3.15-1,47b3a5d66a9937b8598ee69ddce05383,"iso-codes",3067626
20100424042035,perl,5.10.1-12,64b88950b806e316010ad25e94a5a2fd,"perl-base libcgi-fast-perl perl-doc perl-modules perl-debug perl-suid libperl5.10 libperl-dev perl",24673844
20100424042035,psmisc,22.11-1,b5d32aa285b75c59dee96d3ea26a4881,"psmisc",118940
20100424042035,acpi,1.5-1,ccfee3d53eba9c9947adafbcc1387611,"acpi",16502
20100424042035,exuberant-ctags,1:5.8-2,c5e17f8a4255715047862a829c5563fb,"exuberant-ctags",145108
20100424042035,file,5.04-2,accade81ff1cc774904b47c72c8aeea0,"file libmagic1 libmagic-dev python-magic python-magic-dbg",457148
20100424042035,globus-ftp-control,2.11-1,705446c826c75ddf35a2340c5e1c8ead,"libglobus-ftp-control1 libglobus-ftp-control-dev libglobus-ftp-control-doc globus-ftp-control-dbg",568232
20100424042035,gvfs,1.4.3-2,0821c649398b9f0e01e255e9b416fee8,"gvfs gvfs-fuse gvfs-backends gvfs-bin gvfs-dbg",2857838
20100424042035,hostname,3.04,57a638deda1153b93f906816c1cb5b08,"hostname",15738
20100424042035,man-db,2.5.7-2,a31dff8ea1f58299a4771047746ee3bb,"man-db",1499028
20100424042035,pciutils,1:3.1.7-3,42883bcc29c7062c290620227751bd9e,"pciutils libpci-dev libpci3 pciutils-udeb",387586
20100424042035,manpages,3.24-1,083fc666f1f1143157901e96c9810539,"manpages manpages-dev",2291740
20100424042035,whois,5.0.2,9aa6631e1abf207bf59171b55a7797e0,"whois",63474
20100424042035,tzdata,2010h-1,2bb60a13580192619e0146afae3a49ab,"tzdata tzdata-java",911870
20100424042035,tar,1.23-1,7197f8bcbe463996d2f2a3a6a2708523,"tar",930230
20100424042035,sysvinit,2.87dsf-10,0c1066b3c46e70e964d0bfe50bbd4f8c,"sysvinit sysvinit-utils sysv-rc initscripts",347388
20100424042035,acpid,1:2.0.3-1,6242a20d86cf0223db6fa0d58488e274,"acpid kacpimon",79520
20100424042035,cron,3.0pl1-109,4c64aece846f8483daf440f8e3dd210f,"cron",90640
20100424042035,debconf,1.5.32,4e7acb7d6ddfd3eb06c6df0246125847,"debconf debconf-i18n debconf-english debconf-doc debconf-utils",618454
20100424042035,dictionaries-common,1.5.2,a7116366ce88745e6eae0b8b985f579f,"dictionaries-common dictionaries-common-dev",423772
20100424042035,diffutils,1:2.9-4,4af4e991c4be2487a5a4926c51377373,"diffutils diff",337702
20100424042035,discover-data,2.2010.04.07,455905b411ebcc48156b2bae71aa2856,"discover-data discover1-data",459894
20100424042035,e2fsprogs,1.41.11-1,fb507a40c2706bc38306f150d069e345,"e2fsck-static libcomerr2 comerr-dev libss2 ss-dev e2fsprogs-udeb e2fslibs e2fslibs-dev e2fsprogs e2fsprogs-dbg e2fslibs-dbg libcomerr2-dbg libss2-dbg",2944318
20100428040859,cpio,2.11-3,44758fd922dc2813a09659246d2515be,"cpio cpio-win32",346114
20100429040206,gvfs,1.6.0-1,147a0608e718724d6af106a3fbc27aff,"gvfs gvfs-fuse gvfs-backends gvfs-bin gvfs-dbg",3117676
20100501040743,tzdata,2010i-1,b8cc1b86d937cc8c1fa7d3a0e96828ff,"tzdata tzdata-java",914690
20100502092746,dpkg,1.15.7.1,110fa4d698c64484cef102872f45c6cc,"libdpkg-dev dpkg dpkg-dev libdpkg-perl dselect",4482978
20100503045439,acpid,1:2.0.4-1,6ac7867be60496f8927b9857e16de146,"acpid kacpimon",78446
20100511095659,cron,3.0pl1-110,674df168cb066307074e84f98e7355d0,"cron",95760
20100512035947,whois,5.0.3,1df3cdd39e388fc3601ccec50be251c9,"whois",63816
20100513043821,gvfs,1.6.1-1,889f70984998d4a73c4d918b8829a804,"gvfs gvfs-fuse gvfs-backends gvfs-bin gvfs-dbg",3147764
20100514034908,whois,5.0.4,87319ca1e5eeae0631fc3ca249b43671,"whois",64028
20100516034340,dictionaries-common,1.5.4,0aac821f1d8c37e2ec1df40b9786a15c,"dictionaries-common dictionaries-common-dev",425784
20100526043627,sysvinit,2.88dsf-5,e1329961d7c6d8aa7dae7af3d748c507,"sysvinit sysvinit-utils sysv-rc initscripts",365504
20100531044459,base-files,5.6,48ef982c167e96c6603a0ce3dac65e5f,"base-files",68048
20100613093345,man-db,2.5.7-3,0a2c18ca1caf53627d824fa301357aa2,"man-db",1501774
20100613093345,netbase,4.41,58255f1a729795a0c34197f223b1a155,"netbase",20122
20100613093345,perl,5.10.1-13,c600f2eb3701213fc7139daa9f4c8444,"perl-base libcgi-fast-perl perl-doc perl-modules perl-debug perl-suid libperl5.10 libperl-dev perl",24677754
20100613093345,sysvinit,2.88dsf-7,e1329961d7c6d8aa7dae7af3d748c507,"sysvinit sysvinit-utils sysv-rc initscripts",366946
20100613093345,tzdata,2010j-1,26d1c7b39a5034ea3e785fbad1d00115,"tzdata tzdata-java",917144
20100613093345,whois,5.0.5,0a045c041a58ca8e8449c9f96fba47e0,"whois",64966
20100613093345,base-files,5.7,54e132c09b2229d7ec895633868e58fc,"base-files",68088
20100613093345,acpid,1:2.0.5-1,796b99ca935e248c3be1f222a38f5ee1,"acpid kacpimon",78914
20100613093345,iso-codes,3.16-1,c93885390a145f8953679224448d0809,"iso-codes",3220668
20100613093345,iptables,1.4.8-1,8cc6b24f4a3ea6e1a5f198a903cf09a6,"iptables iptables-dev",424248
20100613093345,initramfs-tools,0.94.4,1da8811467611a09bf509b9fb0c15b57,"initramfs-tools",79042
20100613093345,gvfs,1.6.2-1,1c9119b2892f6a926c037dae9a015552,"gvfs gvfs-fuse gvfs-backends gvfs-bin gvfs-dbg",3149872
20100613093345,e2fsprogs,1.41.12-1,1b24a21fc0c2381ef420961cbfec733f,"e2fsck-static libcomerr2 comerr-dev libss2 ss-dev e2fsprogs-udeb e2fslibs e2fslibs-dev e2fsprogs e2fsprogs-dbg e2fslibs-dbg libcomerr2-dbg libss2-dbg",2967852
20100613093345,dpkg,1.15.7.2,bcd5c89035049352df03ebc75464e807,"libdpkg-dev dpkg dpkg-dev libdpkg-perl dselect",4078936
20100613093345,dictionaries-common,1.5.5,57a6cedd5b17378e6044cb9fb56a1ecc,"dictionaries-common dictionaries-common-dev",425738
20100613093345,debianutils,3.2.3,d66c337329114092d1ddab6adfdab57e,"debianutils",49254
20100613093345,cron,3.0pl1-111,4c64aece846f8483daf440f8e3dd210f,"cron",95998
20100613093345,bsdmainutils,8.0.11,ba669793c7c44b491f1919fe320c400b,"bsdmainutils",201984
20100618224857,libtpl,1.5-1,3cfe81c30a57c835f74fbd416cd6b282,"libtpl-dev libtpl0",229928
20100621050642,sysvinit,2.88dsf-9,e1329961d7c6d8aa7dae7af3d748c507,"sysvinit sysvinit-utils sysv-rc initscripts",369582
20100623170136,iptables,1.4.8-2,b0d86ac161ea829c0f8ed48712253f28,"iptables iptables-dev",425104
20100624041317,iso-codes,3.17-1,22a1d0a366c9b3f7d7afb1b69da1ad42,"iso-codes",3255364
20100625033919,tar,1.23-2,7197f8bcbe463996d2f2a3a6a2708523,"tar",928952
20100629043951,initramfs-tools,0.97,1d1d4885c8cdd5fd04dc899f91f9e361,"initramfs-tools",84888
20100701034005,aptitude,0.6.3-2,68cab6acbec577dd0eb455bc1a3229f8,"aptitude aptitude-gtk aptitude-dbg aptitude-doc-cs aptitude-doc-en aptitude-doc-es aptitude-doc-fi aptitude-doc-fr aptitude-doc-ja",31886918
20100711024753,debianutils,3.3,6264830163097d6a2e0a39d35a750c52,"debianutils",49480
20100806031634,dictionaries-common,1.5.11,9eb333c66e72d3c77a49b85de6cf40f8,"dictionaries-common dictionaries-common-dev",427854
20100806031634,file,5.04-4,accade81ff1cc774904b47c72c8aeea0,"file libmagic1 libmagic-dev python-magic python-magic-dbg",461372
20100806031634,initramfs-tools,0.97.2,624aa7dfda1e4e75007808d9ada021e9,"initramfs-tools",86226
20100806031634,installation-report,2.41,c06a8c204200b924d9942607dfc87395,"save-logs installation-report",18326
20100806031634,iso-codes,3.18-1,5d294022a423e11ac0f9695028e6292d,"iso-codes",3268224
20100806031634,libcap2,1:2.19-1,18d6e2a710f6467706c6407bca8efe64,"libcap2-bin libcap2 libcap-dev",60954
20100806031634,pciutils,1:3.1.7-4,79537d4bb5ecb108bb32659d132fe3f6,"pciutils libpci-dev libpci3 pciutils-udeb",392110
20100806031634,sysvinit,2.88dsf-11,e1329961d7c6d8aa7dae7af3d748c507,"sysvinit sysvinit-utils sysv-rc initscripts",382084
20100806031634,whois,5.0.6,4145460e94b909a8420093a7119a299e,"whois",65126
20100806031634,base-files,5.8,0823141d00b6e03be27fc86b7e3c3619,"base-files",68398
20100806031634,aptitude,0.6.3-3,52f1c1f7b7ed26a183a990bce220cf52,"aptitude aptitude-gtk aptitude-dbg aptitude-doc-cs aptitude-doc-en aptitude-doc-es aptitude-doc-fi aptitude-doc-fr aptitude-doc-ja",31884658
20100806031634,debconf,1.5.33,88de3a69ed64922d9d7d5cfbfd929f12,"debconf debconf-i18n debconf-english debconf-doc debconf-utils",684454
20100806031634,cron,3.0pl1-113,4c64aece846f8483daf440f8e3dd210f,"cron",96782
20100806031634,busybox,1:1.15.3-1,9f345b4f3b9e6e9a07f91e045a203eb8,"busybox busybox-static busybox-udeb busybox-syslogd udhcpc udhcpd",1358810
20100809031016,libcap2,1:2.19-2,2736dcfe0ba0c8fca25db28b41a5545b,"libcap2-bin libcap2 libcap-dev",61108
20100812025942,iso-codes,3.19-1,e67d80dd006aa10b99a224c5ba823ba6,"iso-codes",3269982
20100817025115,busybox,1:1.17.1-2,e2b88870c027ae8561ef4163b78939ef,"busybox busybox-static busybox-udeb busybox-syslogd udhcpc udhcpd",1322016
20100819032800,initramfs-tools,0.98,30625b60a18c045609616fdc9e453d33,"initramfs-tools",86938
20100826030958,debian-archive-keyring,2010.08.15,6d1ddb4019ece9bb0d85f3f973db667f,"debian-archive-keyring debian-archive-keyring-udeb",15922
20100828031949,initramfs-tools,0.98.1,0388ebc4eb03aab9293850c2bf8b2baa,"initramfs-tools",88208
20100910031346,initramfs-tools,0.98.2,92fc020dcc93c0b69848da11fd6aa667,"initramfs-tools",88314
20100926085751,iso-codes,3.20-1,62cc675a6620800d4e7db3a7fae5a927,"iso-codes",3342774
